ContractReference	EYAtBSD	AmortizedAPAtBSD	UnamortizedAPAtBSD	AdditionalPaymentID	AsOfAmortizationAdjustment	AsOfAmortizationAdjustmentDate	IASError	ImpairmentEffectiveDate	ImpairmentBucket	ImpairmentApproach	12mEL	LifetimeEL	LossAllowance
SYCTAHO2_BINTG_HDSEL_I65346	6.619260973688387	11.205189053202048	653.801882869564000	SYCTAS99				<EMPTY>					
SYCTAHO2_BINTG_HDSEL_I65346	6.362514353423499	-0.577979178633541	1.234551508212462	SYCTAHY5				<EMPTY>					
SYCTAIS8_BINTG_LOCOM_I65346	6.619306140024504	8.716767057282937	508.601736149880940	SYCTAJC6				<EMPTY>					
SYCTAHO2_BINTG_LOCOM_I65346	6.619260972029870	8.715157687869009	508.510364156579500	SYCTAS9A				<EMPTY>					
SYCTAHO2_BINTG_LOCOM_I65346	8.216187732913349	65.078761592945170	3634.164312332533400	SYCTAHYV				<EMPTY>					
SYCTAIS8_BINTG_MTMS_I65346	6.619306140024504	19.924025723449631	1162.518260564319900	SYCTAJC2				<EMPTY>					
SYCTAHO2_BINTG_MTMS_I65346	6.619260973688387	19.920346799976869	1162.312241273597000	SYCTAS96				<EMPTY>					
SYCTAHO2_BINTG_MTMS_I65346	6.362514353423499	-1.027508236263202	2.192540886011102	SYCTAHZS				<EMPTY>					
SYCTAJCY_BINTG_00001_I65346	8.093891706385076	-17.463396886186501	-406.941748537793960	SYCTAJVD				<EMPTY>					
SYCTAHR4_BINTG_00001_I65346	8.093960721558469	-17.449967563208020	-406.858586022369760	SYCTASDQ				<EMPTY>					
SYCTAHR4_BINTG_00001_I65346	6.809428690179608	-82.732043657973236	-2047.306013754774300	SYCTAI0O				<EMPTY>					
SYCTAJCY_BINTG_00002_I65346	8.093891706385076	-20.956141335573193	-488.330066345557500	SYCTAJVH				<EMPTY>					
SYCTAHR4_BINTG_00002_I65346	8.093960721558469	-20.961907060966041	-488.218335126452080	SYCTASDU				<EMPTY>					
SYCTAHR4_BINTG_00002_I65346	7.075337334664064	-82.995843393411633	-2047.183166178334400	SYCTAI1F				<EMPTY>					
SYCTAJCY_BINTG_HDSEL_I65346	8.093891706385076	-15.717078888555989	-366.247563050594180	SYCTAJVE				<EMPTY>					
SYCTAHR4_BINTG_HDSEL_I65346	8.093960723263184	-15.713943509850651	-366.168745585950090	SYCTASDR				<EMPTY>					
SYCTAHR4_BINTG_HDSEL_I65346	8.418227718636667	-1.007910551270470	3.571180792991072	SYCTAI0V				<EMPTY>					
SYCTAJCY_BINTG_LOCOM_I65346	8.093891706385076	-19.209768050685398	-447.635880858358180	SYCTAJVG				<EMPTY>					
SYCTAHR4_BINTG_LOCOM_I65346	8.093960721558469	-19.205936251543335	-447.538433991093370	SYCTASDT				<EMPTY>					
SYCTAHR4_BINTG_LOCOM_I65346	6.954360294036801	-82.864843732081226	-2047.275472017657200	SYCTAI12				<EMPTY>					
SYCTAJCY_BINTG_MTMS_I65346	8.093891706385076	-13.970760890692418	-325.553377563394630	SYCTAJVF				<EMPTY>					
SYCTAHR4_BINTG_MTMS_I65346	8.093960723263184	-13.977919542407562	-325.478896780200330	SYCTASDS				<EMPTY>					
SYCTAHR4_BINTG_MTMS_I65346	8.418227718636667	-0.905889085205217	3.178815103340867	SYCTAI1B				<EMPTY>					
JQCXZDJX_BINTG_00001_I65346				JQCXZDY4			Matured product	<EMPTY>					
Y4CXZ0PK_BINTG_00001_I65346	9.650949814282290	-25.855047394987196	9836.543595323339100	Y4CXZ15W				<EMPTY>					
Y4CXZ0PK_BINTG_00001_I65346	9.550678378211069	-35.656768307089806	8964.408256797585600	36CXZHL9				<EMPTY>					
SYCTIBOE_BINTG_00001_I65346				SYCTIBX0			No lines in the facility	<EMPTY>					
SYCTIBOE_BINTG_LOCOM_I65346				SYCTIBXP			No lines in the facility	<EMPTY>					
